"ELEMENT","Axis_0","Axis_1","ENDW_CWE","ENDW_RICHNESS","ENDW_SINGLE","ENDW_WE","PD","PD_P","PD_P_per_taxon","PD_per_taxon","PE_WE","PE_WE_P","PHYLO_RPD1","PHYLO_RPD2","PHYLO_RPD_DIFF1","PHYLO_RPD_DIFF2","PHYLO_RPD_NULL1","PHYLO_RPD_NULL2","PHYLO_RPE1","PHYLO_RPE2","PHYLO_RPE_DIFF1","PHYLO_RPE_DIFF2","PHYLO_RPE_NULL1","PHYLO_RPE_NULL2","ELEMENT.1","Axis_0.1","Axis_1.1","C_ENDW_CWE","C_ENDW_RICHNESS","C_ENDW_SINGLE","C_ENDW_WE","C_PD","C_PD_P","C_PD_P_per_taxon","C_PD_per_taxon","C_PE_WE","C_PE_WE_P","C_PHYLO_RPD1","C_PHYLO_RPD2","C_PHYLO_RPD_DIFF1","C_PHYLO_RPD_DIFF2","C_PHYLO_RPD_NULL1","C_PHYLO_RPD_NULL2","C_PHYLO_RPE1","C_PHYLO_RPE2","C_PHYLO_RPE_DIFF1","C_PHYLO_RPE_DIFF2","C_PHYLO_RPE_NULL1","C_PHYLO_RPE_NULL2","P_ENDW_CWE","P_ENDW_RICHNESS","P_ENDW_SINGLE","P_ENDW_WE","P_PD","P_PD_P","P_PD_P_per_taxon","P_PD_per_taxon","P_PE_WE","P_PE_WE_P","P_PHYLO_RPD1","P_PHYLO_RPD2","P_PHYLO_RPD_DIFF1","P_PHYLO_RPD_DIFF2","P_PHYLO_RPD_NULL1","P_PHYLO_RPD_NULL2","P_PHYLO_RPE1","P_PHYLO_RPE2","P_PHYLO_RPE_DIFF1","P_PHYLO_RPE_DIFF2","P_PHYLO_RPE_NULL1","P_PHYLO_RPE_NULL2","Q_ENDW_CWE","Q_ENDW_RICHNESS","Q_ENDW_SINGLE","Q_ENDW_WE","Q_PD","Q_PD_P","Q_PD_P_per_taxon","Q_PD_per_taxon","Q_PE_WE","Q_PE_WE_P","Q_PHYLO_RPD1","Q_PHYLO_RPD2","Q_PHYLO_RPD_DIFF1","Q_PHYLO_RPD_DIFF2","Q_PHYLO_RPD_NULL1","Q_PHYLO_RPD_NULL2","Q_PHYLO_RPE1","Q_PHYLO_RPE2","Q_PHYLO_RPE_DIFF1","Q_PHYLO_RPE_DIFF2","Q_PHYLO_RPE_NULL1","Q_PHYLO_RPE_NULL2","T_ENDW_CWE","T_ENDW_RICHNESS","T_ENDW_SINGLE","T_ENDW_WE","T_PD","T_PD_P","T_PD_P_per_taxon","T_PD_per_taxon","T_PE_WE_P","T_PHYLO_RPD1","T_PHYLO_RPD2","T_PHYLO_RPD_DIFF1","T_PHYLO_RPD_DIFF2","T_PHYLO_RPD_NULL1","T_PHYLO_RPD_NULL2","T_PHYLO_RPE_NULL1","T_PHYLO_RPE_NULL2","P_PHYLO_RPD1_SIG","P_PHYLO_RPD2_SIG","P_PD_P_SIG","P_PE_WE_P_SIG","P_PD_P_per_taxon_SIG","P_PHYLO_RPE2_SIG","P_PHYLO_RPE1_CANAPE_SIG","P_PHYLO_RPE2_CANAPE_SIG","SP_P"
"630000:7070000",630000,7070000,0.00350002627111388,537,1.87951410758815,1.87951410758815,53.0130099999999,0.678619245314559,0.00126372298941259,0.0987206890130351,0.120470160664588,0.00154213785471013,1.56448906089278,1.06979785487486,19.1278194127625,3.45877902222232,0.433764135702746,0.634343434343434,1.01577671400458,1.0248520392668,0.0018711034075566,0.002921328200172,0.00151818587042662,0.00150474194871428,"'630000:7070000'",630000,7070000,0,0,0,0,719,719,719,719,224,224,719,759,719,759,0,358,937,789,934,783,0,4,0,0,0,0,0.71971971971972,0.71971971971972,0.71971971971972,0.71971971971972,0.224224224224224,0.224224224224224,0.71971971971972,0.75975975975976,0.71971971971972,0.75975975975976,0,0.358358358358358,0.937937937937938,0.78978978978979,0.934934934934935,0.783783783783784,0,0.004004004004004,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,27,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.433764135702746
"630000:7090000",630000,7090000,0.00239590350158537,237,0.567829129875732,0.567829129875732,32.5247740000001,0.41634945055764,0.00175674873653013,0.137235333333334,0.053342180085625,0.000682832949744605,2.1748549358243,1.11161261071215,17.569857483845,3.26568348000019,0.191437802907916,0.374545454545455,1.48873516222886,1.12364327402381,0.0175116432386524,0.00586965805058055,0.000458666502322885,0.000607695489778844,"'630000:7090000'",630000,7090000,6,0,6,6,44,44,44,44,206,206,44,363,44,299,0,1,918,815,830,769,6,2,0.00600600600600601,0,0.00600600600600601,0.00600600600600601,0.044044044044044,0.044044044044044,0.044044044044044,0.044044044044044,0.206206206206206,0.206206206206206,0.044044044044044,0.363363363363363,0.044044044044044,0.299299299299299,0,0.001001001001001,0.918918918918919,0.815815815815816,0.830830830830831,0.76976976976977,0.00600600600600601,0.002002002002002,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.191437802907916
"630000:7110000",630000,7110000,0.00336814186780983,446,1.50219127304319,1.50219127304319,49.5046569999999,0.633708838130416,0.00142087183437313,0.110996988789237,0.10833182185458,0.00138675504730832,1.75903933095393,1.12432213216687,21.3616495476575,5.47398680000008,0.360258481421648,0.563636363636364,1.14286561197347,1.0770765290492,0.0135421801682619,0.00775231897542002,0.00121340167450984,0.00128751765534478,"'630000:7110000'",630000,7110000,13,0,13,13,922,922,922,922,551,551,922,982,922,981,0,24,936,816,921,805,13,69,0.013013013013013,0,0.013013013013013,0.013013013013013,0.922922922922923,0.922922922922923,0.922922922922923,0.922922922922923,0.551551551551552,0.551551551551552,0.922922922922923,0.982982982982983,0.922922922922923,0.981981981981982,0,0.024024024024024,0.936936936936937,0.816816816816817,0.921921921921922,0.805805805805806,0.013013013013013,0.0690690690690691,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,"Not Sig","Highly Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.360258481421648
"630000:7130000",630000,7130000,0.00216770230946339,114,0.247118063278826,0.247118063278826,24.511528,0.313771933207843,0.00275238537901617,0.215013403508772,0.0369230585673721,0.000472651866771862,3.40745309922202,1.41197369943529,17.3180238529887,7.15176555555564,0.0920840064620355,0.222222222222222,2.36786822986444,1.47923283826294,0.0213296830147613,0.0119621074498112,0.000199610713472396,0.000319524996028953,"'630000:7130000'",630000,7130000,309,0,309,309,767,767,767,767,927,927,767,999,767,994,0,0,963,988,969,981,309,23,0.309309309309309,0,0.309309309309309,0.309309309309309,0.767767767767768,0.767767767767768,0.767767767767768,0.767767767767768,0.927927927927928,0.927927927927928,0.767767767767768,1,0.767767767767768,0.994994994994995,0,0,0.963963963963964,0.988988988988989,0.96996996996997,0.981981981981982,0.309309309309309,0.023023023023023,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Not Sig","Very Highly Sig","Not Sig","Not Sig","Not Sig","Highly Sig","Not Sig","Not Sig",0.0920840064620355
"630000:7150000",630000,7150000,0.00273631605490914,199,0.544526894926919,0.544526894926919,33.353847,0.426962409406245,0.00214553974576002,0.167607271356784,0.0586269357826133,0.000750483077944495,2.65617820525091,1.24909215517784,20.7967651995154,6.65137604000015,0.160743134087237,0.341818181818182,1.70624822970403,1.26858086135471,0.02426679124914,0.0124123525671564,0.00043984401851932,0.000591592621965822,"'630000:7150000'",630000,7150000,346,0,346,346,879,879,879,879,917,917,879,993,879,992,0,12,953,948,949,943,346,349,0.346346346346346,0,0.346346346346346,0.346346346346346,0.87987987987988,0.87987987987988,0.87987987987988,0.87987987987988,0.917917917917918,0.917917917917918,0.87987987987988,0.993993993993994,0.87987987987988,0.992992992992993,0,0.012012012012012,0.953953953953954,0.948948948948949,0.94994994994995,0.943943943943944,0.346346346346346,0.349349349349349,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,"Not Sig","Very Highly Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.160743134087237
"630000:7170000",630000,7170000,0.00211298502623925,245,0.517681331428617,0.517681331428617,36.040479,0.461353970652775,0.00188307743123582,0.147103995918367,0.0538603939808948,0.000689466602927465,2.33124985986994,1.14185107736562,20.5807551752828,4.47727455555568,0.197899838449111,0.404040404040404,1.64881289435082,1.09420520867523,0.0211942290294731,0.00463709148345526,0.00041815939533814,0.000630107220712477,"'630000:7170000'",630000,7170000,0,0,0,0,659,659,659,659,156,156,659,691,659,684,0,373,980,765,924,737,0,4,0,0,0,0,0.65965965965966,0.65965965965966,0.65965965965966,0.65965965965966,0.156156156156156,0.156156156156156,0.65965965965966,0.691691691691692,0.65965965965966,0.684684684684685,0,0.373373373373373,0.980980980980981,0.765765765765766,0.924924924924925,0.737737737737738,0,0.004004004004004,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,27,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.197899838449111
"630000:7190000",630000,7190000,0.00255691552143263,206,0.526724597415121,0.526724597415121,31.675511,0.40547803963165,0.00196833999821189,0.153764616504854,0.0516486293090941,0.000661153815700503,2.43680491778633,1.13140715680759,18.6767228045235,3.67894865777791,0.166397415185784,0.358383838383838,1.55395899081611,1.07901117849426,0.0184118260122649,0.00378199888069685,0.000425464133614799,0.000612740469123898,"'630000:7190000'",630000,7190000,145,0,145,145,266,266,266,266,594,594,266,455,266,428,0,125,883,653,848,654,145,404,0.145145145145145,0,0.145145145145145,0.145145145145145,0.266266266266266,0.266266266266266,0.266266266266266,0.266266266266266,0.594594594594595,0.594594594594595,0.266266266266266,0.455455455455455,0.266266266266266,0.428428428428428,0,0.125125125125125,0.883883883883884,0.653653653653654,0.848848848848849,0.654654654654655,0.145145145145145,0.404404404404404,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,15,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.166397415185784
"630000:7210000",630000,7210000,0.00258887893208327,381,0.986362873123724,0.986362873123724,44.9998449999999,0.576042764845312,0.00151192326731053,0.118109829396325,0.0794819447005639,0.00101744793077832,1.87176100493044,1.12971936845653,20.9583969297254,5.16708099111122,0.307754442649435,0.50989898989899,1.27701535877412,1.07985779115938,0.0172415462946564,0.00587785965226422,0.000796738992830148,0.000942205482155152,"'630000:7210000'",630000,7210000,0,0,0,0,749,749,749,749,97,97,749,976,749,963,0,1,960,836,933,814,0,0,0,0,0,0,0.74974974974975,0.74974974974975,0.74974974974975,0.74974974974975,0.0970970970970971,0.0970970970970971,0.74974974974975,0.976976976976977,0.74974974974975,0.963963963963964,0,0.001001001001001,0.960960960960961,0.836836836836837,0.933933933933934,0.814814814814815,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,"Not Sig","Highly Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.307754442649435
"630000:7230000",630000,7230000,0.00249230668268133,334,0.832430432015566,0.832430432015566,41.7474889999999,0.53440937383027,0.00160002806536009,0.124992482035928,0.0708699586562027,0.000907205945460301,1.98083474491579,1.09855747527402,20.6717838675283,3.74539084888897,0.269789983844911,0.486464646464646,1.34920699350267,1.04678037325738,0.0183428379123224,0.00316716209375969,0.000672399379657161,0.000866663121163849,"'630000:7230000'",630000,7230000,0,0,0,0,565,565,565,565,155,155,565,570,565,565,0,485,953,700,907,679,0,0,0,0,0,0,0.565565565565566,0.565565565565566,0.565565565565566,0.565565565565566,0.155155155155155,0.155155155155155,0.565565565565566,0.570570570570571,0.565565565565566,0.565565565565566,0,0.485485485485485,0.953953953953954,0.700700700700701,0.907907907907908,0.67967967967968,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,29,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.269789983844911
"630000:7250000",630000,7250000,0.00250630302874634,165,0.413539999743146,0.413539999743146,27.972108,0.358070798485455,0.002170126051427,0.169527927272727,0.0417713387343152,0.000534714674146212,2.68661605166663,1.1119513503783,17.5604572609048,2.81623405777792,0.133279483037157,0.322020202020202,1.60075631620683,1.00579221196077,0.0156765869526717,0.000240555101696848,0.000334038772005772,0.000531635329631157,"'630000:7250000'",630000,7250000,275,0,275,275,255,255,255,255,437,437,255,196,255,200,0,627,648,261,630,262,275,694,0.275275275275275,0,0.275275275275275,0.275275275275275,0.255255255255255,0.255255255255255,0.255255255255255,0.255255255255255,0.437437437437437,0.437437437437437,0.255255255255255,0.196196196196196,0.255255255255255,0.2002002002002,0,0.627627627627628,0.648648648648649,0.261261261261261,0.630630630630631,0.262262262262262,0.275275275275275,0.694694694694695,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,27,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.133279483037157
"630000:7270000",630000,7270000,0.00218069919279217,249,0.54299409900525,0.54299409900525,37.168037,0.475787834321494,0.00191079451534736,0.149269224899598,0.0572243619573878,0.000732528738231046,2.36556361000004,1.16707124870733,21.4559095210017,5.32076371555573,0.201130856219709,0.407676767676768,1.67012971152246,1.13716379582423,0.0229609382468886,0.00690235718769598,0.000438605895803917,0.000644171702371249,"'630000:7270000'",630000,7270000,0,0,0,0,886,886,886,886,347,347,886,895,886,900,0,358,979,871,940,843,0,4,0,0,0,0,0.886886886886887,0.886886886886887,0.886886886886887,0.886886886886887,0.347347347347347,0.347347347347347,0.886886886886887,0.895895895895896,0.886886886886887,0.900900900900901,0,0.358358358358358,0.97997997997998,0.871871871871872,0.940940940940941,0.843843843843844,0,0.004004004004004,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,27,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.201130856219709
"630000:7290000",630000,7290000,0.00280446474346943,373,1.0460653493141,1.0460653493141,44.8315239999999,0.573888088663171,0.00153857396424443,0.120191753351206,0.0840338999362563,0.00107571748436057,1.9047545677346,1.08260138676932,21.2948832382876,3.42059976888898,0.301292407108239,0.53010101010101,1.27309278192954,1.03576054417625,0.0180262207403286,0.00290134433858272,0.000844963933210095,0.00103857739166546,"'630000:7290000'",630000,7290000,0,0,0,0,793,793,793,793,366,366,793,472,793,505,0,982,942,703,919,697,0,62,0,0,0,0,0.793793793793794,0.793793793793794,0.793793793793794,0.793793793793794,0.366366366366366,0.366366366366366,0.793793793793794,0.472472472472472,0.793793793793794,0.505505505505506,0,0.982982982982983,0.942942942942943,0.703703703703704,0.91991991991992,0.697697697697698,0,0.0620620620620621,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.301292407108239
"630000:7310000",630000,7310000,0.00360319190784728,218,0.785495835910707,0.785495835910707,33.071138,0.423343453074136,0.0019419424452942,0.151702467889908,0.0627071505483825,0.000802713884402524,2.40412474727422,1.12301719866933,19.3151388416802,3.62266825333348,0.176090468497577,0.376969696969697,1.26513692811389,1.08496689050487,0.0131416456967706,0.00491077805336296,0.000634487751139504,0.000739851041932714,"'630000:7310000'",630000,7310000,904,0,904,904,392,392,392,392,921,921,392,435,392,426,0,433,389,699,543,741,904,923,0.904904904904905,0,0.904904904904905,0.904904904904905,0.392392392392392,0.392392392392392,0.392392392392392,0.392392392392392,0.921921921921922,0.921921921921922,0.392392392392392,0.435435435435435,0.392392392392392,0.426426426426426,0,0.433433433433433,0.389389389389389,0.6996996996997,0.543543543543544,0.741741741741742,0.904904904904905,0.923923923923924,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,16,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.176090468497577
"630000:7330000",630000,7330000,0.00239089206913403,167,0.399278975545383,0.399278975545383,30.108676,0.385420993536127,0.00230791014093489,0.180291473053892,0.051536501951873,0.00065971847402614,2.8571927544774,1.20292176418905,19.5708234337642,5.07905487555571,0.134894991922456,0.32040404040404,2.04551584447634,1.28566066400972,0.0263416338255562,0.0114508841877417,0.000322519366353298,0.000513135769409486,"'630000:7330000'",630000,7330000,142,0,142,142,803,803,803,803,940,940,803,813,803,812,0,407,990,953,978,957,142,471,0.142142142142142,0,0.142142142142142,0.142142142142142,0.803803803803804,0.803803803803804,0.803803803803804,0.803803803803804,0.940940940940941,0.940940940940941,0.803803803803804,0.813813813813814,0.803803803803804,0.812812812812813,0,0.407407407407407,0.990990990990991,0.953953953953954,0.978978978978979,0.957957957957958,0.142142142142142,0.471471471471471,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,20,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.134894991922456
"630000:7370000",630000,7370000,0.00215619379745135,155,0.334210038604959,0.334210038604959,29.592597,0.378814669135708,0.00244396560732715,0.190919980645162,0.039752747291555,0.000508874696346717,3.02562942187101,1.21289302213567,19.8119553966075,5.19423996444459,0.125201938610662,0.312323232323232,1.88500284643421,1.10110931550328,0.0186637885312254,0.00365029430905037,0.000269959643461195,0.000462147299257139,"'630000:7370000'",630000,7370000,37,0,37,37,909,909,909,909,479,479,909,810,909,833,0,739,927,656,851,640,37,261,0.037037037037037,0,0.037037037037037,0.037037037037037,0.90990990990991,0.90990990990991,0.90990990990991,0.90990990990991,0.47947947947948,0.47947947947948,0.90990990990991,0.810810810810811,0.90990990990991,0.833833833833834,0,0.73973973973974,0.927927927927928,0.656656656656657,0.851851851851852,0.640640640640641,0.037037037037037,0.261261261261261,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,19,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.125201938610662
"630000:7390000",630000,7390000,0.00249005636723786,178,0.443230033368338,0.443230033368338,30.276825,0.387573467947227,0.00217737903341139,0.17009452247191,0.0489848288629155,0.000627054521047091,2.6955952433633,1.14059968272222,19.0448623844912,3.73217006222234,0.143780290791599,0.33979797979798,1.7514460632481,1.17178259099276,0.0210166088355902,0.00718114510839366,0.000358021028568932,0.000535128722569463,"'630000:7390000'",630000,7390000,192,0,192,192,543,543,543,543,772,772,543,417,543,433,0,777,932,857,918,846,192,376,0.192192192192192,0,0.192192192192192,0.192192192192192,0.543543543543544,0.543543543543544,0.543543543543544,0.543543543543544,0.772772772772773,0.772772772772773,0.543543543543544,0.417417417417417,0.543543543543544,0.433433433433433,0,0.777777777777778,0.932932932932933,0.857857857857858,0.918918918918919,0.846846846846847,0.192192192192192,0.376376376376376,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,20,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.143780290791599
"630000:7470000",630000,7470000,0.00188995530379916,42,0.0793781227595648,0.0793781227595648,11.988827,0.15346890755584,0.00365402160847238,0.285448261904762,0.0146604030610386,0.000187667737811705,4.52367875128881,1.21353209648787,9.33858863004847,2.10954400888893,0.0339256865912763,0.126464646464646,2.9269104802922,1.18059325485431,0.0096515709974167,0.00224257583666764,6.41180313082106e-05,0.00015896053703514,"'630000:7470000'",630000,7470000,996,0,996,996,129,129,129,129,562,562,129,218,129,192,0,279,8,229,194,274,996,952,0.996996996996997,0,0.996996996996997,0.996996996996997,0.129129129129129,0.129129129129129,0.129129129129129,0.129129129129129,0.562562562562563,0.562562562562563,0.129129129129129,0.218218218218218,0.129129129129129,0.192192192192192,0,0.279279279279279,0.00800800800800801,0.229229229229229,0.194194194194194,0.274274274274274,0.996996996996997,0.952952952952953,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,29,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Neo","Mixed",0.0339256865912763
"630000:7490000",630000,7490000,0.00294200170225209,191,0.561922325130149,0.561922325130149,29.360688,0.375846003320247,0.00196778012209553,0.153720879581152,0.0447628350294836,0.000573008801534725,2.43611179115427,1.07415572542449,17.3084135080776,2.02695295111123,0.154281098546042,0.34989898989899,1.26242518685423,0.932698860703273,0.00930502295823851,-0.00322997048947197,0.000453895254547778,0.000614355635754358,"'630000:7490000'",630000,7490000,591,0,591,591,77,77,77,77,238,238,77,88,77,86,0,516,212,121,190,119,591,731,0.591591591591592,0,0.591591591591592,0.591591591591592,0.0770770770770771,0.0770770770770771,0.0770770770770771,0.0770770770770771,0.238238238238238,0.238238238238238,0.0770770770770771,0.0880880880880881,0.0770770770770771,0.0860860860860861,0,0.516516516516517,0.212212212212212,0.121121121121121,0.19019019019019,0.119119119119119,0.591591591591592,0.731731731731732,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,26,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.154281098546042
"650000:6530000",650000,6530000,0.00384574157083786,438,1.68443480802698,1.68443480802698,46.5350089999999,0.595694390646489,0.00136003285535728,0.106244312785388,0.107093838720042,0.00137090763210831,1.68372067493231,1.07224990316368,18.8968088562198,3.13560288888902,0.353796445880452,0.555555555555556,1.00756861616867,1.03216601469093,0.000804463483969392,0.00333743016195769,0.00136060969953714,0.00132818520722057,"'650000:6530000'",650000,6530000,182,0,182,182,153,153,153,153,569,569,153,504,153,479,0,4,808,746,807,742,182,203,0.182182182182182,0,0.182182182182182,0.182182182182182,0.153153153153153,0.153153153153153,0.153153153153153,0.153153153153153,0.56956956956957,0.56956956956957,0.153153153153153,0.504504504504504,0.153153153153153,0.47947947947948,0,0.004004004004004,0.808808808808809,0.746746746746747,0.807807807807808,0.742742742742743,0.182182182182182,0.203203203203203,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.353796445880452
"650000:6550000",650000,6550000,0.00774652867451638,542,4.19861854158788,4.19861854158788,53.0232319999998,0.678750097079542,0.00125230645217628,0.0978288413284129,0.166473696903569,0.00213102886550726,1.55035538779423,1.0754843087528,18.8225368449111,3.72150665777783,0.437802907915994,0.631111111111111,0.628352804467977,0.827229183156474,-0.0984629688037183,-0.0347688369591172,0.00339145277995789,0.00257610455348765,"'650000:6550000'",650000,6550000,979,0,979,979,611,611,611,611,862,862,611,858,611,849,0,27,123,239,50,132,979,986,0.97997997997998,0,0.97997997997998,0.97997997997998,0.611611611611612,0.611611611611612,0.611611611611612,0.611611611611612,0.862862862862863,0.862862862862863,0.611611611611612,0.858858858858859,0.611611611611612,0.84984984984985,0,0.027027027027027,0.123123123123123,0.239239239239239,0.0500500500500501,0.132132132132132,0.97997997997998,0.986986986986987,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Mixed","Mixed",0.437802907915994
